image_uuid,growth_stage_code
d1316469-9b2a-4aef-9ce2-78922fb0e79b,1
f9dd16d3-a74f-41e8-8466-4ee95d896718,1
be90eb39-bf71-4796-a9b4-5efaa008ba6e,1
4cc48d64-c9f5-4b50-a4c4-8d6aaf6848bf,1
c33aad6b-4527-4f76-8e0d-f8055002df2c,1
d962c057-0ff0-4112-9637-c18c2aa2ae24,1
7a936d54-d89d-4869-b709-d003b010177f,1
499693de-ae8c-43e4-aab3-b498659bf948,1
5db7b696-405f-401c-a425-fd63d7835fbc,1
d22b173f-14c6-4e7f-8b77-9e22e7d87106,1
9b4dff72-9651-41f4-8682-d14417787c44,1
ebf5f7ca-3927-4bf5-9e39-170da4c413ed,1
07ecb549-22bb-4c01-bd24-8eb7327063d5,1
aa12b3e3-363f-4acb-969f-ab3d7ec813ab,1
5e96d8c8-7ae9-4ae5-8a54-ab35f6beea9a,1
51a4b7c3-7ec0-4534-a9b4-1ea2d8eae048,1
133a99b3-adfc-4982-8296-c125d2a321fa,1
fec89dc7-9b13-4674-b0a3-010677b04174,1
e78c6968-f0f4-4e71-8448-fa4feeee7280,1
832e0344-e907-4e81-921e-5e79e07fc37e,1
d9deef09-63ca-455a-9e25-7a12f70fff44,1
031869e2-e124-4ae3-afdd-da5c4b1d45b2,1
5539239c-5715-46ea-8e5b-828341cb6ca2,1
8423f512-f3b7-4b4a-8931-3c048eb40e44,1
84147137-1242-420b-a4b9-37abc647700a,1
8ad385ae-1084-4017-8192-782b827c1b44,1
5bc27cf3-79a8-4cad-a397-1fa6d85a9903,1
4ea75750-7ee3-42b2-a8e4-130523d369d6,1
48eaff5b-789a-4198-8cf9-c040c365ac80,1
5c9781d1-bd59-4238-bb56-1d6180dfe4b9,1
1a9ff54c-2862-4f45-aa3f-cb58b21eee91,1
152da054-e491-4e8d-986b-9f14586d1233,1
0cf5fab0-c398-445c-b76d-d9dfb96e9012,1
55592938-ffa4-4070-b508-6c4e881c9c35,1
a3f808e9-3074-4c79-a85d-ffec499c86ba,1
6efaa039-a2b5-476a-b473-b6f9d60b0eba,1
9ec6d946-169c-4ba5-a683-7be6e18c2b30,1
5baae00e-3f1b-4944-9837-bdb2cc26a90e,1
50b2a2be-6ed7-4c06-b564-98110c24033a,1
1beb24ab-6f81-4b73-b34b-961fc83dfc95,1
2bbbc1ff-e192-4b27-bb5d-1729e9067e84,1
c9c51fde-f51b-4298-be64-0071ddc8c7a4,1
524dfc27-268c-4cb7-8a87-8ce7fa05cd1a,1
a96bccf9-bfee-4ee0-b7db-cabaffb7abb2,1
47121a21-9c37-42b5-b836-0ff2b85874e9,1
703deba1-3a3a-43f5-a21a-6612e756c6ba,1
423e5f3b-90fd-44ab-a08a-f7cd9a914cd9,1
cc7f9699-ab5c-45c9-86f4-ec32990df235,1
3d735918-6d31-463b-af61-4a00b8eb1896,1
97490daa-e833-4059-a161-915af32abf83,1
d3fcfee0-891f-4e2b-af84-8fcb5afb9ab9,1
0616e668-e992-4bda-8d1e-37cea607c243,1
7dec568c-c2c8-40fb-99fd-6580589a164a,1
cd5ee8a5-2de3-45db-befe-d94477b297f2,1
0994836e-1780-4fb0-833c-b523705fea87,1
1257921f-863b-4aa0-8ec8-93086a525ddb,1
033a7013-6e8a-4c7f-b7c0-de9718fa36a4,1
d4cd12ce-05a2-4a99-8635-946644d5fe1b,1
55116bac-1429-4ab3-a83b-bcf0cf0fa9d3,1
7a6e67a7-4fa5-4f33-80c3-d50e26ab1d76,1
67c51ccf-1de6-451b-9584-239050a90236,1
910c0f1e-5ff4-48b7-bb9b-de4b86fb8432,1
144d2089-5104-49b2-b721-8293c66452b1,1
9d25ab22-fe31-48ef-8d95-926dc18d2a31,1
756dbbd6-855a-411d-8f3c-487106bc068f,1
60cdb107-64a7-46fd-8342-b75946fae487,1
8b3ac2d0-d434-423b-b318-9d25a71225a9,1
036ddaa3-b020-4cf3-82a2-0fa390c3944c,1
da305cf3-03af-44b7-b33b-6f422ebd5489,1
8ac975c3-3465-4f60-9fad-40ffdaa3e014,1
f3940ad6-a7de-4268-9589-8a94fff39235,1
4189bb0a-d887-407d-9008-6e62a73717d4,1
55e5bb5d-82be-4aba-b138-c671dbb8fa7a,1
7649ff04-01a9-4c78-891d-b1533f5d253f,1
34def676-f70c-4fe9-a74c-0201f425b5d0,1
e3e756c7-0527-439c-b0fd-36367a466db5,1
e758396e-c9df-493f-a3e9-be02ee28f60a,1
a483932e-c522-421b-afe3-652568693245,1
a6c2d814-2d66-4950-a05e-11038fd9a80d,1
bdb04bde-c2f4-4107-974f-e18e31ada823,1
ae509d76-84b1-44d2-883a-3d49e6fdd81f,1
59df94da-5f23-4a23-ba9c-3d53971666c2,1
915567c7-e9bc-471e-b297-9e0bca278872,1
3a41d2c4-8013-408f-804f-abe3920d9cd0,1
b6ab5a1e-a907-4117-9c22-c07ad221303e,1
26c7d592-7562-40f7-9ee7-0729f9747b95,1
0c84725d-38b7-4796-88b8-a6b3c1f9911c,1
51210cdb-0b62-4d8b-bbc3-006bc91ec77d,1
6479f9a9-87e6-432b-9372-0753caa988e7,1
8853b4e5-a1de-4280-8e27-748c0f01965f,1
eccd70ea-da70-4e18-8133-4cbf2bcbf055,1
096a4414-6024-4814-b743-df21e91a29d5,1
b573d516-6ad7-4203-b135-0093c253383d,1
fe46cbc8-b895-46f7-9176-53baa30bc41a,1
1e12385a-d4d9-46fd-aa35-5eff0dedbf8a,1
035a75fb-0641-4a48-b0bc-34bcc7900ebe,1
10dce97b-dcc1-4a7c-a82c-282016e9f4a9,1
6c6e69cc-0ec6-4e81-a840-d51dc1056a2b,1
1596c1ed-71ac-4a3e-ae97-db943fa0800b,1
5e173d37-720d-4e07-89b6-ac044532ec1e,1
1dd5205f-9416-4b88-ac46-0277c3a81472,1
88b6e020-fcac-4d9c-af41-651796d88cf4,1
a67045d8-067a-410d-8927-7d73bbd8c87c,1
fc559ae9-c48c-43c9-95df-0b8dcf8b1e74,1
5b4cffa2-caab-4048-b7ef-fd63fbfd251e,1
6f3c6a2a-3809-4b40-8baa-e5b0c0b4d718,1
88e465c8-2a59-43db-9cec-503196466ed3,1
9110e872-f709-4447-99d1-65f74f44afa4,1
2beb6751-66f7-4b1a-b0e7-3615e091ac24,1
e3c61743-5fb6-4716-b8ef-3fe5d02c1eac,1
adfbd8d7-3d74-4c0b-8284-2e55ee07d5b5,1
4a45a8c6-9e0b-4468-833e-4341c02a9b5a,1
236a422a-72d8-44e6-ba0c-e39610c7e70e,1
c397fe4a-28bc-4224-9d5c-74dc94ecdba6,1
18a6a9dd-655d-409a-97ca-f55a530715e5,1
6a19bb10-55c4-4f90-9dcb-d3682358c5ed,1
dd6d3081-aa60-4842-aaef-ff814ea87ba2,1
fa8df519-282a-4e69-ae3c-12ccb85bda51,1
a2a7067f-cd80-4727-b068-276f5b3091c9,1
2fb6b024-50cb-42c0-91f8-e885194fc297,1
cadd4c19-034d-4c34-b7fb-6aa2fd58f663,1
31ad7724-9fa9-4b8f-8e7b-3451cbffd168,1
f30f874b-4fb5-4666-8ce5-6d043490fd0c,1
1ff922ee-881e-4a70-92e7-7fae5a754355,1
dbf11dc3-d0e3-439c-a919-b9487631b2d3,1
f8dfc9c7-e24a-4393-a443-dc3fb8f7949f,1
0eaf0330-0a92-491d-84f8-64eef0f77aac,1
ba063011-5107-4a6f-ba34-a12b2a9897c6,1
04d35855-74fa-422b-a79b-15af12854025,1
2b2dc6fe-cb59-4818-9aee-f997a071f71b,1
cdd13121-1d57-40c1-bd20-f548172254f1,1
87fdbf41-8dd4-46e3-bde3-be020dcc1b03,1
d69f8917-496e-4ec9-b76f-53f0aae3497a,1
411dbf3b-cef6-4e8f-a72d-10b764dd6050,1
bc901f51-83bb-4465-bc92-d7272c5520cb,1
138b2e8c-b5c5-4617-8747-704228d5171f,1
9105109b-d13a-47c6-af40-9c0c900fbb3b,1
926244a8-258e-49ad-956e-4a834c7d35a5,1
2593aaf4-5088-4ad7-9e44-794185165a38,1
d27683cd-4867-49de-a1b2-1e1af9d67e71,1
99291be1-4e9d-483c-8b06-e60eb106a64b,1
3427ed54-f13e-4fd4-8a41-b208d6ce4634,1
30cb7b0a-4e78-4878-a66d-b509b35d9c98,1
ea5da904-8281-4c33-a63b-3f11619df804,1
7d9c5387-12cc-4bcd-907e-7e130c9a2c4a,1
0b636808-4b37-4d6c-95ce-e6c67fabe773,1
6beec168-8d27-4a32-b3d0-0a3e23b9bcad,1
6eda9c43-2776-4d68-9ddc-01ac7671260c,1
69e00ec7-e4ab-4eb6-af9e-95accd5713ff,1
170fb29c-c6c7-4f9c-9eab-65596277fcce,1
ee7df8e1-70df-4eef-aaa3-0b7f3b2f559f,1
c2b63d9e-b020-4638-819d-20a198e64d6b,1
c13e79ca-862b-45e1-9429-bc04f5c1ebe8,1
8e8b8dba-2e59-4d59-9ee4-ff84cfeed21d,1
20b787b9-4b08-40c3-b230-7e6073632c4a,1
dac87c45-31a6-4bcc-8548-931060ca080d,1
37dd976e-773b-493f-b00a-467737f55568,1
86582828-0c74-4d71-ada0-1660d61b0a2d,1
45d7f8e5-a155-4898-b59d-bfdf612309f0,1
0acf7ba7-4f74-4d03-b8bf-0e673d263a91,1
6fff848a-7b93-4fbf-9371-f8c48e88e152,1
dcd801b2-cfa2-4356-9f33-110a0a4c3a8b,1
c338ed41-c952-42ac-908f-e706a90fce60,1
18308baa-0424-41f1-bd5a-8a7335857fb4,1
67b37db6-9d0c-431f-86fb-497e3d8df735,1
11468c01-b792-43c0-be40-8fa0f5c021c2,1
5957a793-f9af-4d45-b722-29a9c738553e,1
ec29b001-946b-4184-8f4d-a93442ac0267,1
be233234-1554-4725-8389-00a0cbeb302c,1
b184b9b3-2e3a-4c3c-b1bb-a096c1ff07a7,1
892d0346-2fe1-442f-a82f-f0abb0634c2b,1
90eb5172-bb47-419a-9551-da7e7d359330,1
a78684a2-9102-4bd3-b542-6efec2a0f1d2,1
b3804823-e079-4408-ad48-2ba84404a43a,1
9de7bae3-e0e9-4c15-86be-506206822903,1
f64cf4b3-344d-49fa-9d0c-4c3dcbd936a1,1
dab674d8-30e0-46e6-829a-6390234c94cf,1
47bf3d32-8a6b-40d4-a9a4-b2bff2693e6d,1
7d66ae24-1453-499e-a74a-1ca1107f30d4,1
4e244743-9094-4e68-bb6a-3f9fca0e97ce,1
fa4a8b0a-ac4f-4942-ba55-b78d1601fe27,1
efc3e356-ea5e-4322-9fd9-8bc739cbb050,1
a7bc658f-84ab-4bcf-aa5c-382b8dee6e59,1
217915c6-6a05-4f90-9c58-6971e269becb,1
1bb0150c-4d89-4e06-8e21-f2dd62db7ab7,1
24171a71-acfa-4e42-b742-106a35f9e4ec,1
ac474460-bb9a-4fc2-8885-c8ef388d0758,1
cb05a863-0918-4fc1-8696-0d03569ece40,1
704fc137-b835-4464-82be-fc06f97a6ab3,1
7fd3f929-ef4c-4d73-b68f-cdb43165f068,1
9c457e89-51d0-4d57-8118-1d0df251fe53,1
f3ad36a2-7255-4ee7-8148-1b307d628d00,1
134f896b-3ed9-4265-a9dd-12c247dda17f,1
d535c838-2568-4782-8ecc-10b187f68bd2,1
47e62390-5858-4397-b171-b01e3499c810,1
b5044471-c8ce-4b99-b548-3d477223eeee,1
726d07b5-481e-4f34-8d9e-736d0a0f7b0e,1
6770bec3-3332-4428-9414-54d3b42f59d3,1
4c406452-4dfc-4ff7-9ca1-86e062a54d67,1
dff1e5d4-4924-4a85-8690-ad22e616e953,1
da8a700b-c27d-42c2-8298-5bd78b298464,1
f7500110-94af-458b-bef6-b3ff9e38f96e,1
5bb718f0-760e-49b9-9469-b7947b31610f,1
286c2f12-261d-4ab5-beaf-a0a9cf36e91a,1
d99a4c23-4dae-457b-af38-e8e02f161b46,1
f757b0f6-7831-46f8-b74b-bc5b6ace512e,1
4dd47df0-30da-4f5d-b5a5-a36f6a276667,1
63401ade-d319-43c5-a58a-81ccbcc98b49,1
4025974f-60ee-4137-bbba-3e9202beeaac,1
00993547-bf9e-4aca-b567-874827e09463,1
82f01e69-f8ba-4b69-bff3-c3f7cd4536d8,1
43d81a40-432a-4c67-ba24-44d87732e3af,1
943f5b02-592f-4f14-91ef-bfe9df80bdef,1
1b33dd92-c898-40f4-bc88-62a1d3f0ed5d,1
a2d9a308-5c2b-4504-a77c-2e9817b6709a,1
6a1db083-ddcb-4d39-866c-411e2c4d1bad,1
cf960f9f-066c-4cb7-8cce-4e2124e73bab,1
27239644-208c-4e18-8278-10cd3799026c,1
5e37328c-2caf-4775-87ff-be61be087514,1
e9b7f578-2e3a-4969-acfc-78c0b65616f2,1
900311c5-90c8-42a8-b319-e578d2a724b2,1
373ba578-2687-413e-ab3c-caf57cb770be,1
b9926e19-64a9-4906-a377-36c9dfaa52fe,1
694bd349-4186-449d-81ed-162617dbde80,1
9dbc6c23-4693-44d3-8600-d837b39e4b60,1
dcadd600-5308-4a17-93e7-50405f4f1512,1
f76971e1-1d26-4f69-9251-3d587f131add,1
e21b102a-4224-44a8-b86b-cb897654f134,1
5e4830c9-0464-4cf3-a8f9-0860b9005a8e,1
0bab677b-e58a-4c59-b741-f1f7f7062404,1
5489ff0b-8bd6-4e1d-bda9-d9b277f8960f,1
3ba3efd7-280e-4276-9e5a-8399aaa8a75a,1
fb9384f0-7ab2-4ee6-892b-bd30297cde16,1
e5d5e825-42af-437f-8067-ce6ab3d295e6,1
b82fa7ed-d443-4da5-9e8d-c4c62785e93c,1
71244a4b-b695-4721-a60a-e9ca345e1934,1
11b41f70-a187-4eec-9682-623c9c4f30b5,1
6e636c16-c78a-483a-af06-2159b2b937e7,1
05e81370-6da7-4e88-8f07-2948dd05c2ed,1
1747da7e-4797-4022-bc30-2576a020e06e,1
2fdc90cc-4ae1-48b7-a822-90533ac948c2,1
c02931d6-2240-4920-b08b-8fc91d45fe41,1
9938d4aa-3eeb-4df0-af70-d2f7b1dbe201,1
36c32e70-d6da-40c9-afa9-5e68cb89d803,1
2a711c3d-b435-4c10-9ae3-50a1361237d0,1
f38c943e-4e1d-4fd3-b012-e6d4c8e2c479,1
a6c109fe-c410-4550-9007-223e1dcc1912,1
c3895a24-73b9-4453-b355-ab3cadd06966,1
5684522d-ed85-461e-a5f9-806ef47f262f,1
9485eb06-f16f-43b3-9e58-45daf3f2287a,1
a20bcec4-4736-4379-9815-d77c92479c03,1
a6e17820-fbb0-4341-b2be-71b23783beed,1
9e0d5f71-954b-4ae1-8c88-b62f1c354e30,1
86f0a80d-8a9c-431d-bc57-eaa616efc3d5,1
35737c74-9051-4936-821e-fdc7184144a5,1
3bb659bc-8963-4185-b5c3-896611e68464,1
e8298ae1-94b5-412d-b924-bee76339c7bf,1
728ca073-1c77-470f-a99a-cc4bcdfb157f,1
2a4c6774-2114-4111-aab8-8d83dd44b41c,1
73dabd7a-7a26-462b-a7de-eb6cae1ce38d,1
5c04d195-3206-4cd9-9717-2d1a9f038e88,1
af95b9fa-7b04-4c49-9679-272d4213e0ca,1
5ad49a84-534f-4cd3-8cb4-ca40c299d2c3,1
9d58def6-0958-4e4f-9808-9defbf28e699,1
bb3a820d-74c9-49d4-82b8-8356966fb1e4,1
35dcfaa8-4dfa-427f-93ea-7252585e9541,1
8419ae97-12dd-49f4-8f7c-42a890e0f948,1
1001ff30-9c1b-423e-a823-d2a2bb029535,1
fba15fc6-6d76-4472-9ab6-56e98adda890,1
a640fb22-901f-4c92-966d-5f6c602c7266,1
7c87eed5-f42e-4f05-8e24-c3acd0bfa626,1
9935166e-4d87-48b8-b46f-343fa9195aab,1
e2314fac-da13-4bc8-8943-f50398f67cf7,1
e8c95c95-2e3d-45d8-b8a3-1d3a93ad16d5,1
6047b062-23ab-4e3d-ab28-ad9a26789c68,1
1cd1a117-9262-4066-8446-14925fb357d8,1
4eb6ba8b-b4ba-4f43-b20e-8670a37778e1,1
3764058e-21a3-4131-ae35-66babe694994,1
9d783ad4-c742-46b4-a431-73d9a084fe6d,1
799f6c84-4cf5-4fa5-b72c-d85afbcf5deb,1
e0e85e49-f0f9-49b1-af48-e9f85d5b5430,1
cce9afcd-fe95-4d88-a65a-bdbb7df9bca5,1
e72e2414-b67f-47cc-863d-b0cac35291e1,1
273d374a-1b0e-4dca-8845-598f8fcb4d6d,1
fc49d685-8d24-40a3-92f3-6f0d518eb4a6,1
c859f36e-1f3d-45a8-a297-392d91a73ab2,1
aeb24d7c-3327-4274-b6db-cd82014149b3,1
cdb2f19f-1719-41e2-8ac3-5687d795cf7c,1
ff2ec14b-82d0-4e75-93c4-9338b0628d4d,1
e91448aa-4e69-4d6c-bc3a-17ebe0dbdcfc,1
33b044f1-58c5-4ef8-a10f-df9bbdbf4bbb,1
acfece4d-25da-45c6-b33c-0aabcc658d0e,1
683fb6da-c1e7-42ae-ae79-98b5db93b5a2,1
75677ee7-516b-49f5-8ea2-9dbd23df8c7e,1
4e75d74a-d62f-4e6b-9daa-9af8eb7360d2,1
d5c0b8f5-4970-4150-871c-b647b5820a3e,1
aed02469-6369-4c6f-a85e-5c7185197f07,1
3198c9b5-19ba-4b44-bf82-6789c9b6d787,1
3562a5e6-b6f8-4042-834e-11c697f4bc77,1
1cff458e-4cc1-42d3-86c1-66de67a4a82a,1
3c308680-3257-4f7f-a75c-4992a0c775fd,1
7b2a1e08-cfbb-4d1f-bbc7-25229daabe70,1
b9a3d553-63a3-46ef-a68b-65dc35d64658,1
d610899a-9cc6-49b8-9b84-b5e8613dabee,1
74bb8213-c999-4c03-9f5f-48a9f761bd53,1
bb500917-660c-4ce6-a74a-0cddce68690a,1
4b002fc7-0a75-42ef-a6be-30879c73745d,1
dc1cbbe9-1e44-4034-9a6d-c19a15a0cd9b,1
f35dd041-f174-4bd9-8aa8-730e72155972,1
83ceee83-d214-45d7-9a5e-8e788ea90f61,1
9f1b63ee-00e8-47c2-9f97-23dbe2ed64ca,1
8ea5bf57-8537-43bf-b6ef-2ac0d3654d2e,1
972cf627-3142-4ea4-801f-a314fd26e647,1
2b043dca-95a3-42f6-993c-9de83e0e0d28,1
b806f988-0326-4c16-8833-3c37ae16d7bf,1
8c942088-319e-4f95-b4c1-e96d710327d8,1
71ff6187-fa84-40ee-8721-94a25fb57277,1
a961902c-bf7f-43bf-b777-fd260777704c,1
ca982b66-a46c-4a44-a769-b68bdee74d73,1
8760a750-aa00-42aa-8ca5-3702f75405de,1
4bfb6cc8-3452-45d1-8a78-f479d6aff26e,1
969b36b2-db23-4852-af0b-2cc23b2c095d,1
c782a6ad-2c3d-4c58-8b94-dca7d8d9fb54,1
7765f542-f657-4544-8a4c-cb4c474d2985,1
623a42b4-a5cc-4e34-93a5-ddb2f3b1862d,1
f2f00fe4-61d5-4c8d-91a8-88ce88b8cff9,1
5a6156ee-beff-4348-8181-bcac3d95f575,1
f30d5ce5-5d89-46d2-a910-010932c10fc1,1
28bc1ecc-6307-4ec2-9f3b-8122e0f02f20,1
7c628cf2-28b8-4870-897e-25ff924bc61c,1
33b387b5-8ee4-4d0a-aef3-f087e0fb7e9d,1
cf4de3a1-91ff-4659-b963-5b149d74aa26,1
3ba3df2a-9e4c-4ad6-9d29-1a238932a446,1
10e19f47-7538-44c6-b517-d53004b5a0f3,1
b6c53ee1-b221-41ed-8cf8-1e962e672101,1
1704daca-6661-44cc-8b61-009e5ce8ae6f,1
df14cca7-667f-40dc-9f88-1b15b95ba8f7,1
29965fd8-4ac7-49e1-94d5-82fecaff7090,1
f433abde-60ce-4ce8-8afa-90708fec495c,1
641c33ba-8ef2-4251-997c-798ff9b10360,1
daa38699-07d1-4be6-ae99-325c3f3ea4d6,1
a5756396-754c-4bf5-ad48-b8450864e32b,1
f021df8b-02dc-4cb0-b68b-c5c1c56eb08d,1
7691e63c-cacb-475d-bab3-70b6c4998b0e,1
b8876e9d-bbb2-4e3b-851e-71b5d1981e83,1
d9f28735-da5c-41a7-a40e-803df8ad913d,1
a31a5488-cb8b-408b-92a0-ce676284997b,1
bcba3a9b-b5d4-4e0a-a5c8-4da891920107,1
f0788c73-c9f6-49fb-8dcd-731a4a8c3ef2,1
1f2b911d-13da-4741-bac3-f17a4ff73d90,1
